code,bul_s_tn,bul_s_phosphorus,high_prod_exotic_grass,low_prod_grass,latitude,altitude,lake_area,secchi_disk,wcs_chla,wcs_doc,max_depth,forestry,native,distance_to_road
40521,NA,NA,94.53265168,0.411900629,-38.774952999999996,290,9.4,1,0.019,2.6,5.9,0.599998543,1.8834687570000002,198.30420321770427
40534,2.3,2080,91.52656071,0,-38.77461697,278,11,1.1,0.011,8.1,14.5,0,7.293398677,534.910657125431
40535,NA,NA,98.525427,0,-38.76858452,276,5.6,0.95,0.13,5,3.6,0,1.474573004,33.03532373312049
40554,NA,NA,72.89906783,0,-38.75535417,316,6.9,0.4,0.012,4.7,12.7,14.47871327,10.283760813,1222.9070990498683
40590,NA,NA,93.97632684,0,-38.75513635,289,9.8,3.2,0.0011,6.2,13.2,0,5.401441261,1138.714257152218
41679,0.2,1350,0,0,-43.98569205,980,10,4.3,3e-4,0.79,12,0,82.582851719,2683.260792515108
44746,NA,NA,71.84062903,0,-45.90115936,0,18.8,0.9,NA,8,1,3.836683752,7.00684259,145.40822663180148
44747,0.56,1550,78.36485668,0.302240037,-45.60371521,0,10.2,0.65,0.014,3.7,0.7,12.48733719,1.147040324,206.25399512077396
45434,0.76,1410,0,0,-44.284887,1517,5.9,10,9e-4,0.25,20,0,75.83297908200001,6988.172576381063
45472,1.2,1000,0,0,-44.28588729,1557,14.5,5,0.0012,0.8,12,0,77.02675192000001,6975.857756255644
45686,1.3,760,0,0,-43.430526,322,31.8,2.2,7e-4,6.3,14.5,0,80.80635957,1253.626375944091
45688,0.75,130,0,0,-43.425827,326,27.6,1.45,9e-4,6.6,2.4,0,68.96577685,2648.07069023155
46051,1.3,2710,0,0,-45.25,1004,41.9,10,0.0017,1.7,53.4,0,99.8966254,25457.75907785889
46138,0.68,1030,0,0,-44.0930778,1183,15.9,5.2,3e-4,1.8,22,0,99.999999995,7040.504784329729
46212,0.28,1340,0,0,-43.96692516,628,64,3.02,3e-4,0.25,44,0,89.30909594,4157.051541527769
46484,0.45,1320,0,0,-44.032042,1336,11.3,16,3e-4,1.2,29,0,41.002953676000004,4713.115047403346
46493,0.35,450,0,0,-44.01221492,1839,2.9,4.6,8e-4,0.25,4.6,0,6.426638874,5971.393372827826
46494,0.19,850,0,0,-43.992728,1795,1.2,4,3e-4,0.58,4,0,20.675598559999997,6056.457773410586
46496,0.63,730,0,0,-44.017103,1699,1.7,4.6,3e-4,4.6,4.6,0,28.308523514,5222.868877613083
46723,0.13,1040,0.37658901,0.159453198,-43.73432,12,241.8,0.8,3e-4,1.9,37,0,97.176613366,761.1658729262921
46725,0.32,1560,0,0,-43.7211,18,474.6,2.8,0.0024,1.9,52,0,99.46269231800001,2914.86598370709
46774,0.44,1890,0,0,-43.640618,1204,10,9.2,0.0011,0.72,28,0,99.999999998,8170.942126038159
46775,0.1,1160,0,0,-43.640516,1237,22.9,7.2,3e-4,0.25,40.1,0,95.83952452,7782.370011185231
46954,1.7,670,0,0,-43.287757,99,57.2,1.9,0.0016,5.7,17.9,0,93.51447598,4931.164035558584
46959,0.24,1070,10.88510592,0,-43.2979,52,889.7,4.1,0.003,3.3,60,0.032908018,87.24212014899999,529.5536801212613
47198,0.81,890,4.666033251,89.71326443,-43.93584,710,37.1,6.3,0.0011,4,11.5,0.370403848,0.520956111,320.5212347190895
47225,2.6,2090,0,100,-43.882706,800,5.9,4,0.0022,4.8,6.4,0,0,1714.5644087118355
47252,2.6,1470,0,100,-43.874333,750,7.1,0.6,0.0024,12.1,2.4,0,0,1399.3711379740928
47491,0.32,1760,1.754164367,0,-43.056407,9,470.8,3.4,0.0039,1.2,28,4.920530602,91.551432816,2106.1196850017654
48216,NA,NA,0,38.87194265,-43.22894,572,4.3,2.7,0.0019,1.8,2.7,0,41.009170714,1559.446867110078
48657,NA,NA,0,14.72334401,-43.117609,616,24,7.23,3e-4,1.3,9.2,0,64.559656639,1555.8709563134223
49176,NA,NA,83.75092132,1.748413814,-37.5259469,7.8,7.5,0.36,0.02,21.1,1.9,2.341643555,0.475848182,616.5764865488577
49186,NA,NA,94.54959067,0.121833392,-37.4846277,8,283.8,0.22,0.02,17,3,1.300359518,1.781522695,1677.7166327532702
49294,NA,NA,100,0,-37.2755257,112,3.9,1.35,0.036,6.5,11,0,0,93.38006889022982
49295,NA,NA,95.5483169,0,-37.2793676,95,5.9,5,0.0054,5.9,6.6,0,0,452.9458491759853
50335,0.85,680,1.640464477,0.506691825,-36.29186933,11.29,2.5,3,9e-4,3.4,4.3,97.75680796,0.09603574,4313.930432239986
50377,NA,NA,98.79889017,0,-36.35150918,57,11,3.8,0.0042,7,10.5,1.201109828,0,1113.4718360666425
50704,NA,NA,0,0,-45.1379969,1788.05,19.2,14.5,3e-4,0.67,60,0,20.457714933,5366.705365224225
50710,NA,NA,0,0,-45.1495908,1718,3.7,8.6,0.0011,0.25,8.6,0,78.93532246000001,7706.272609978077
50722,NA,NA,0,0,-45.101567,1646.66,1.2,8.1,0.001,0.25,21.5,0,2.185637611,5751.466316480679
51754,1.8,1530,0,0,-45.4786,941.5,16.2,8.7,7e-4,2.1,95,0,97.984416872,2533.243218177469
51827,NA,NA,0,0,-45.49642048,804.2,12.3,4.7,3e-4,4,19.6,0,100,2201.299482052382
51931,2.6,899,60.70835387,0,-45.5818,238,2.6,1.1,0.011,4.9,6.8,1.969373414,0,468.22293701122913
51958,0.87,615,0,0,-45.485661,311,14.1,3.4,6e-4,6.6,33,0,100,8842.327607614656
52064,NA,1760,50.35469937,0,-45.4719,276,2.8,2.4,0.0025,5.5,6,2.424567267,0,310.2109357282791
52065,3.2,920,64.79960959,0,-45.431,218,3.5,3.95,3.6e-4,5.7,15.3,13.32510227,0,96.8613425710893
52115,2.7,1410,37.42446323,0,-45.471818,194,28.9,1.8,0.0051,6,3.1,2.408137389,45.153247885,1665.949362683077
52117,NA,2430,35.11998543,17.03891876,-45.453637,377,8.7,NA,0.015,9.5,0.5,4.838070668,27.968989591,1161.8758752718154
52167,0.62,1350,0,0,-45.33659188,406,17.6,7.8,3e-4,2.5,23,0,97.38074582799999,16493.284357893364
52177,0.62,870,0,0,-45.34454463,734,10.5,4.5,3e-4,2,25.6,0,89.79472823,19001.60271145473
52181,0.41,590,0,0,-45.3260034,780,16.9,4.8,3e-4,1.7,30,0,91.33354803099999,20910.426793833092
52268,1,950,0,0,-45.28564,910,13.4,8.5,3.3e-4,2.2,21.2,0,82.31850172099999,23995.54730459256
52269,0.64,1440,0,0,-45.27846,914,17.7,8.5,5.5e-4,1.6,26,0,77.8519727,24656.54639605702
52380,0.76,1210,0,0,-45.30439,633,14,7,3e-4,1.7,8.9,0,86.432621256,24690.25215111636
52475,0.92,1640,0,0,-45.29316,881,34.5,NA,3e-4,3.1,15,0,99.208671722,9325.11049085884
52487,2.7,1620,61.79323748,0,-45.34647,354,2,1.1,0.0091,7,6.5,0,38.20676252,1004.0014716505544
53145,0.13,931,0,0,-45.29487,861,16.6,3.4,3e-4,2.1,17.5,0,86.99974289299999,10324.82410064213
53163,1.5,1070,0,43.10024678,-45.2419,687,10.9,4.4,0.0017,5.4,13.3,0,44.49169688,1343.23870142681
53300,0.43,980,0,0,-45.47777476,1350.52,22.2,NA,0.0015,4,NA,0,98.66005326,11908.132482815916
53304,NA,NA,0,0,-45.47713373,1285.31,44.6,NA,0.0012,3.7,NA,0,95.93003389,11275.653853918066
53315,NA,NA,0,0,-45.45265855,1477.13,6.3,NA,0.0011,2,NA,0,95.17977321,11364.677294856489
53338,0.45,1150,0,13.05238298,-45.304893,599.8,162.8,9.7,3e-4,2.9,45,0,57.475357241999994,1910.0095844795353
53392,0.24,886,0,0,-45.2873,845,11.7,2.23,3e-4,1.6,15,0,87.354349464,10318.810117286106
53401,1.3,1970,0,0,-45.171477,1215,15.1,7,3e-4,1.3,30.1,0,62.967727118000006,12169.540957127325
53402,0.66,3620,0,0,-45.161854,1215,25.2,11,3.6e-4,2.1,54,0,70.536396861,11875.386364585507
53545,NA,NA,0,41.34250422,-45.04641688,471,28.2,6,0.0024,2.2,8.6,0,58.65749578,247.97176743702232
53547,NA,NA,0,0,-45.021683,1594.33,5.6,9,0.0013,1.2,13.1,0,58.88662769,1857.8109396558111
53548,NA,NA,10.34119393,54.30714395,-45.026767,479,3.2,4.2,0.0043,0.66,4.7,8.663281313999999,26.688380815,147.67710994591113
53549,NA,NA,16.91807743,32.66887103,-45.00130984,538,81.2,7.55,0.0029,0.99,44.2,2.637012097,45.963412497,1138.5605413201522
53683,NA,NA,0,0,-45.17985,1734.17,4.8,11.2,0.0014,0.83,30.2,0,89.41691514,5804.604616020154
53717,NA,NA,0,0,-45.0777758,415,5.1,13.6,0.001,0.25,13.6,0,62.36331313,2836.284879525464
53730,0.66,1800,0,0,-45.0637174,1822,12.8,15,3e-4,0.25,36,0,46.8855331,1247.5104214141763
53753,NA,NA,0,0,-45.1847599,1824,1.7,5.1,0.0011,0.59,5.5,0,83.57014828,6893.517125747073
54025,NA,NA,0,0.551537122,-44.76490527,887.81,22.7,NA,0.001,0.63,NA,0,85.011376076,5392.450121326519
54038,NA,NA,0,0,-44.9638937,843,1,2.5,0.0014,1.6,3,0,100.000000003,4364.4289751142505
54039,NA,NA,0,0,-44.9511879,822,35.8,8.3,0.0022,1.3,36,0,99.230857253,5463.4829522706405
54088,NA,NA,0,0,-44.724967,1224.81,22.3,8.3,0.0015,1,65,0,76.124670858,4617.901572291307
54132,NA,NA,9.235698292,1.414642925,-44.7380963,417,176.7,4.5,7e-4,0.91,25,0.110458572,70.597237064,253.26430499088312
54177,0.07,920,0,0,-44.5912,1056,303.6,4.8,3e-4,0.78,125,0,61.6962173,13770.715135732691
54655,2.6,2780,0,0,-44.53305054,1440,3.1,9,3e-4,1.5,11.9,0,99.96219074,5492.839820530881
54720,1.2,3510,0,0,-44.879624,1715,1.4,6.2,3e-4,2.7,7,0,82.55999345,3560.387255552983
L380.1,0.92,1810,57.8116216,11.3772906,-40.80857,0,NA,NA,0.033,6.6,13,0,30.81108775,1484.9808382203166
L380.10,1.2,3610,62.2372653,24.3325954,-43.813617,41.2264447,NA,2.1,3e-4,12.6,4.2,0,3.88475105,436.31142168860504
L380.11,NA,NA,0,18.322192,-43.950556,0,NA,1.4,0.0095,4.7,2.5,0,71.03486868,410.10304382797887
L380.12,0.79,910,0,13.8159462,-43.753611,0,NA,1.3,0.0011,13.4,1.3,0,48.944781819999996,731.9929090811594
L380.13,2.7,3240,67.2394946,9.91542962,-43.843056,42.7933115,NA,1,0.0025,22.7,1,2.46742467,3.65438273,636.8323860236169
L380.14,0.54,410,5.86632261,18.1997687,-43.775556,11.9977044,NA,0.2,0.0044,16.1,0.6,0,74.64418251000001,2529.3630724536174
L380.2,NA,NA,80.5291787,0,-40.845567,NA,NA,7.8,6e-4,0.8,14,0,18.99031709,229.7926306814235
L380.3,NA,NA,54.2139698,0,-40.852067,11,NA,1.8,0.0044,6.2,11.8,0,9.322707099999999,72.28852061661892
L380.4,NA,NA,0,0,-37.77284,NA,NA,1.04,0.0065,10.6,1.3,0,0,117.32172021920644
L380.5,2.2,1330,3.742979,0.97865022,-43.765,0,NA,3.5,NA,7.1,4,0,39.9191794,1817.2795798212244
L380.6,1.6,1400,52.8961198,5.48293597,-43.93866,45.5915178,NA,0.8,0.0037,14.1,1.5,1.37725043,12.908489540000001,1887.181625608492
L380.7,1.2,1140,27.0965769,6.19421397,-43.741667,0,NA,0.9,0.047,27.8,1.2,1.5262959,43.5910796,346.79138611325766
L380.8,1.2,1970,20.9669279,9.89047012,-43.825083,35.3196089,NA,2.8,0.0077,12,6,0,59.00197088,136.2264320671025
L380.9,1.1,640,14.9599371,31.0991823,-43.806389,0,NA,0.1,0.02,57.5,1,0,41.286627779999996,3056.6060234243714
